TIME,GEO,CURRENCY,TAX,NRG_CONS,VALUE
2015-S2,RS,PPS,I_TAX,KWH1000-2499,0.1672
2016-S1,RS,PPS,I_TAX,KWH1000-2499,0.1693
2016-S2,RS,PPS,I_TAX,KWH1000-2499,0.1727
2017-S1,RS,PPS,I_TAX,KWH1000-2499,0.1611
2017-S2,RS,PPS,I_TAX,KWH1000-2499,0.1617
2018-S1,RS,PPS,I_TAX,KWH1000-2499,0.1616
2018-S2,RS,PPS,I_TAX,KWH1000-2499,0.1606
2019-S1,RS,PPS,I_TAX,KWH1000-2499,0.1591
2019-S2,RS,PPS,I_TAX,KWH1000-2499,0.1597
2020-S1,RS,PPS,I_TAX,KWH1000-2499,0.1623
2020-S2,RS,PPS,I_TAX,KWH1000-2499,0.1598
2021-S1,RS,PPS,I_TAX,KWH1000-2499,0.1749
2021-S2,RS,PPS,I_TAX,KWH1000-2499,0.1777
2022-S1,RS,PPS,I_TAX,KWH1000-2499,0.1787
2022-S2,RS,PPS,I_TAX,KWH1000-2499,0.1886
2023-S1,RS,PPS,I_TAX,KWH1000-2499,0.1976
2023-S2,RS,PPS,I_TAX,KWH1000-2499,0.2063
2024-S1,RS,PPS,I_TAX,KWH1000-2499,0.202
2015-S1,TR,PPS,I_TAX,KWH1000-2499,0.2456
2015-S2,TR,PPS,I_TAX,KWH1000-2499,0.2492
2016-S1,TR,PPS,I_TAX,KWH1000-2499,0.2485
2016-S2,TR,PPS,I_TAX,KWH1000-2499,0.2484
2017-S1,TR,PPS,I_TAX,KWH1000-2499,0.2048
2017-S2,TR,PPS,I_TAX,KWH1000-2499,0.2048
2018-S1,TR,PPS,I_TAX,KWH1000-2499,0.1878
2018-S2,TR,PPS,I_TAX,KWH1000-2499,0.2295
2019-S1,TR,PPS,I_TAX,KWH1000-2499,0.1909
2019-S2,TR,PPS,I_TAX,KWH1000-2499,0.2356
2020-S1,TR,PPS,I_TAX,KWH1000-2499,0.2166
2020-S2,TR,PPS,I_TAX,KWH1000-2499,0.2239
2021-S1,TR,PPS,I_TAX,KWH1000-2499,0.2424
2021-S2,TR,PPS,I_TAX,KWH1000-2499,0.2169
2022-S1,TR,PPS,I_TAX,KWH1000-2499,0.3135
2022-S2,TR,PPS,I_TAX,KWH1000-2499,0.2275
2023-S1,TR,PPS,I_TAX,KWH1000-2499,0.2306
2023-S2,TR,PPS,I_TAX,KWH1000-2499,0.2092
2024-S1,TR,PPS,I_TAX,KWH1000-2499,0.1392
2015-S1,BE,EUR,X_VAT,KWH2500-4999,0.2006
2015-S2,BE,EUR,X_VAT,KWH2500-4999,0.206
2016-S1,BE,EUR,X_VAT,KWH2500-4999,0.2108
2016-S2,BE,EUR,X_VAT,KWH2500-4999,0.2303
2017-S1,BE,EUR,X_VAT,KWH2500-4999,0.2361
2017-S2,BE,EUR,X_VAT,KWH2500-4999,0.2406
2018-S1,BE,EUR,X_VAT,KWH2500-4999,0.2343
2018-S2,BE,EUR,X_VAT,KWH2500-4999,0.2436
2019-S1,BE,EUR,X_VAT,KWH2500-4999,0.2353
2019-S2,BE,EUR,X_VAT,KWH2500-4999,0.237
2020-S1,BE,EUR,X_VAT,KWH2500-4999,0.2316
2020-S2,BE,EUR,X_VAT,KWH2500-4999,0.2242
2021-S1,BE,EUR,X_VAT,KWH2500-4999,0.2243
2021-S2,BE,EUR,X_VAT,KWH2500-4999,0.2484
2022-S1,BE,EUR,X_VAT,KWH2500-4999,0.3067
2022-S2,BE,EUR,X_VAT,KWH2500-4999,0.4235
2023-S1,BE,EUR,X_VAT,KWH2500-4999,0.4105
2023-S2,BE,EUR,X_VAT,KWH2500-4999,0.3567
2024-S1,BE,EUR,X_VAT,KWH2500-4999,0.3166
2015-S1,BG,EUR,X_VAT,KWH2500-4999,0.0785
2015-S2,BG,EUR,X_VAT,KWH2500-4999,0.0798
2016-S1,BG,EUR,X_VAT,KWH2500-4999,0.0797
2016-S2,BG,EUR,X_VAT,KWH2500-4999,0.0781
2017-S1,BG,EUR,X_VAT,KWH2500-4999,0.0796
2017-S2,BG,EUR,X_VAT,KWH2500-4999,0.0819
2018-S1,BG,EUR,X_VAT,KWH2500-4999,0.0816
2018-S2,BG,EUR,X_VAT,KWH2500-4999,0.0838
2019-S1,BG,EUR,X_VAT,KWH2500-4999,0.0831
2019-S2,BG,EUR,X_VAT,KWH2500-4999,0.0798
2020-S1,BG,EUR,X_VAT,KWH2500-4999,0.0831
2020-S2,BG,EUR,X_VAT,KWH2500-4999,0.0818
2021-S1,BG,EUR,X_VAT,KWH2500-4999,0.0853
2021-S2,BG,EUR,X_VAT,KWH2500-4999,0.0909
2022-S1,BG,EUR,X_VAT,KWH2500-4999,0.0911
2022-S2,BG,EUR,X_VAT,KWH2500-4999,0.0956
2023-S1,BG,EUR,X_VAT,KWH2500-4999,0.0948
2023-S2,BG,EUR,X_VAT,KWH2500-4999,0.0993
2024-S1,BG,EUR,X_VAT,KWH2500-4999,0.0989
2015-S1,CZ,EUR,X_VAT,KWH2500-4999,0.1145
2015-S2,CZ,EUR,X_VAT,KWH2500-4999,0.1164
2016-S1,CZ,EUR,X_VAT,KWH2500-4999,0.1172
2016-S2,CZ,EUR,X_VAT,KWH2500-4999,0.1173
2017-S1,CZ,EUR,X_VAT,KWH2500-4999,0.1188
2017-S2,CZ,EUR,X_VAT,KWH2500-4999,0.1229
2018-S1,CZ,EUR,X_VAT,KWH2500-4999,0.1298
2018-S2,CZ,EUR,X_VAT,KWH2500-4999,0.1311
2019-S1,CZ,EUR,X_VAT,KWH2500-4999,0.1444
2019-S2,CZ,EUR,X_VAT,KWH2500-4999,0.1462
2020-S1,CZ,EUR,X_VAT,KWH2500-4999,0.1522
2020-S2,CZ,EUR,X_VAT,KWH2500-4999,0.1483
2021-S1,CZ,EUR,X_VAT,KWH2500-4999,0.1489
2021-S2,CZ,EUR,X_VAT,KWH2500-4999,0.1651
2022-S1,CZ,EUR,X_VAT,KWH2500-4999,0.2021
2022-S2,CZ,EUR,X_VAT,KWH2500-4999,0.1261
2023-S1,CZ,EUR,X_VAT,KWH2500-4999,0.2636
2023-S2,CZ,EUR,X_VAT,KWH2500-4999,0.2599
2024-S1,CZ,EUR,X_VAT,KWH2500-4999,0.2794
2015-S1,DK,EUR,X_VAT,KWH2500-4999,0.2454
2015-S2,DK,EUR,X_VAT,KWH2500-4999,0.2433
2016-S1,DK,EUR,X_VAT,KWH2500-4999,0.247
2016-S2,DK,EUR,X_VAT,KWH2500-4999,0.2467
2017-S1,DK,EUR,X_VAT,KWH2500-4999,0.2439
2017-S2,DK,EUR,X_VAT,KWH2500-4999,0.2408
2018-S1,DK,EUR,X_VAT,KWH2500-4999,0.2501
2018-S2,DK,EUR,X_VAT,KWH2500-4999,0.2499
2019-S1,DK,EUR,X_VAT,KWH2500-4999,0.2387
2019-S2,DK,EUR,X_VAT,KWH2500-4999,0.2339
2020-S1,DK,EUR,X_VAT,KWH2500-4999,0.2266
2020-S2,DK,EUR,X_VAT,KWH2500-4999,0.2255
2021-S1,DK,EUR,X_VAT,KWH2500-4999,0.232
2021-S2,DK,EUR,X_VAT,KWH2500-4999,0.2758
2022-S1,DK,EUR,X_VAT,KWH2500-4999,0.3647
2022-S2,DK,EUR,X_VAT,KWH2500-4999,0.4697
2023-S1,DK,EUR,X_VAT,KWH2500-4999,0.3049
2023-S2,DK,EUR,X_VAT,KWH2500-4999,0.2843
2024-S1,DK,EUR,X_VAT,KWH2500-4999,0.2966
2015-S1,DE,EUR,X_VAT,KWH2500-4999,0.248
2015-S2,DE,EUR,X_VAT,KWH2500-4999,0.2476
2016-S1,DE,EUR,X_VAT,KWH2500-4999,0.2495
2016-S2,DE,EUR,X_VAT,KWH2500-4999,0.2502
2017-S1,DE,EUR,X_VAT,KWH2500-4999,0.2561
2017-S2,DE,EUR,X_VAT,KWH2500-4999,0.2561
2018-S1,DE,EUR,X_VAT,KWH2500-4999,0.251
2018-S2,DE,EUR,X_VAT,KWH2500-4999,0.2521
2019-S1,DE,EUR,X_VAT,KWH2500-4999,0.2595
2019-S2,DE,EUR,X_VAT,KWH2500-4999,0.2418
2020-S1,DE,EUR,X_VAT,KWH2500-4999,0.2564
2020-S2,DE,EUR,X_VAT,KWH2500-4999,0.2591
2021-S1,DE,EUR,X_VAT,KWH2500-4999,0.2684
2021-S2,DE,EUR,X_VAT,KWH2500-4999,0.2718
2022-S1,DE,EUR,X_VAT,KWH2500-4999,0.2756
2022-S2,DE,EUR,X_VAT,KWH2500-4999,0.2822
2023-S1,DE,EUR,X_VAT,KWH2500-4999,0.3467
2023-S2,DE,EUR,X_VAT,KWH2500-4999,0.3379
2024-S1,DE,EUR,X_VAT,KWH2500-4999,0.332
2015-S1,EE,EUR,X_VAT,KWH2500-4999,0.1085
2015-S2,EE,EUR,X_VAT,KWH2500-4999,0.1085
2016-S1,EE,EUR,X_VAT,KWH2500-4999,0.1076
2016-S2,EE,EUR,X_VAT,KWH2500-4999,0.1101
2017-S1,EE,EUR,X_VAT,KWH2500-4999,0.1075
2017-S2,EE,EUR,X_VAT,KWH2500-4999,0.1099
2018-S1,EE,EUR,X_VAT,KWH2500-4999,0.1123
2018-S2,EE,EUR,X_VAT,KWH2500-4999,0.1182
2019-S1,EE,EUR,X_VAT,KWH2500-4999,0.1131
2019-S2,EE,EUR,X_VAT,KWH2500-4999,0.1176
2020-S1,EE,EUR,X_VAT,KWH2500-4999,0.103
2020-S2,EE,EUR,X_VAT,KWH2500-4999,0.1076
2021-S1,EE,EUR,X_VAT,KWH2500-4999,0.1103
2021-S2,EE,EUR,X_VAT,KWH2500-4999,0.1616
2022-S1,EE,EUR,X_VAT,KWH2500-4999,0.1713
2022-S2,EE,EUR,X_VAT,KWH2500-4999,0.2208
2023-S1,EE,EUR,X_VAT,KWH2500-4999,0.18
2023-S2,EE,EUR,X_VAT,KWH2500-4999,0.1949
2024-S1,EE,EUR,X_VAT,KWH2500-4999,0.1885
2015-S1,IE,EUR,X_VAT,KWH2500-4999,0.2137
2015-S2,IE,EUR,X_VAT,KWH2500-4999,0.2162
2016-S1,IE,EUR,X_VAT,KWH2500-4999,0.2044
2016-S2,IE,EUR,X_VAT,KWH2500-4999,0.206
2017-S1,IE,EUR,X_VAT,KWH2500-4999,0.2031
2017-S2,IE,EUR,X_VAT,KWH2500-4999,0.2075
2018-S1,IE,EUR,X_VAT,KWH2500-4999,0.2087
2018-S2,IE,EUR,X_VAT,KWH2500-4999,0.2237
2019-S1,IE,EUR,X_VAT,KWH2500-4999,0.2135
2019-S2,IE,EUR,X_VAT,KWH2500-4999,0.2244
2020-S1,IE,EUR,X_VAT,KWH2500-4999,0.2126
2020-S2,IE,EUR,X_VAT,KWH2500-4999,0.2305
2021-S1,IE,EUR,X_VAT,KWH2500-4999,0.2245
2021-S2,IE,EUR,X_VAT,KWH2500-4999,0.2622
2022-S1,IE,EUR,X_VAT,KWH2500-4999,0.21
2022-S2,IE,EUR,X_VAT,KWH2500-4999,0.2961
2023-S1,IE,EUR,X_VAT,KWH2500-4999,0.2509
2023-S2,IE,EUR,X_VAT,KWH2500-4999,0.348
2024-S1,IE,EUR,X_VAT,KWH2500-4999,0.3429
2015-S1,EL,EUR,X_VAT,KWH2500-4999,0.1564
2015-S2,EL,EUR,X_VAT,KWH2500-4999,0.1567
2016-S1,EL,EUR,X_VAT,KWH2500-4999,0.152
2016-S2,EL,EUR,X_VAT,KWH2500-4999,0.1528
2017-S1,EL,EUR,X_VAT,KWH2500-4999,0.1514
2017-S2,EL,EUR,X_VAT,KWH2500-4999,0.146
2018-S1,EL,EUR,X_VAT,KWH2500-4999,0.1482
2018-S2,EL,EUR,X_VAT,KWH2500-4999,0.1458
2019-S1,EL,EUR,X_VAT,KWH2500-4999,0.1433
2019-S2,EL,EUR,X_VAT,KWH2500-4999,0.1463
2020-S1,EL,EUR,X_VAT,KWH2500-4999,0.158
2020-S2,EL,EUR,X_VAT,KWH2500-4999,0.1549
2021-S1,EL,EUR,X_VAT,KWH2500-4999,0.1585
2021-S2,EL,EUR,X_VAT,KWH2500-4999,0.1864
2022-S1,EL,EUR,X_VAT,KWH2500-4999,0.1982
2022-S2,EL,EUR,X_VAT,KWH2500-4999,0.2304
2023-S1,EL,EUR,X_VAT,KWH2500-4999,0.2195
2023-S2,EL,EUR,X_VAT,KWH2500-4999,0.2179
2024-S1,EL,EUR,X_VAT,KWH2500-4999,0.205
2015-S1,ES,EUR,X_VAT,KWH2500-4999,0.1908
2015-S2,ES,EUR,X_VAT,KWH2500-4999,0.1959
2016-S1,ES,EUR,X_VAT,KWH2500-4999,0.1806
2016-S2,ES,EUR,X_VAT,KWH2500-4999,0.1887
2017-S1,ES,EUR,X_VAT,KWH2500-4999,0.1898
2017-S2,ES,EUR,X_VAT,KWH2500-4999,0.1799
2018-S1,ES,EUR,X_VAT,KWH2500-4999,0.1969
2018-S2,ES,EUR,X_VAT,KWH2500-4999,0.2047
2019-S1,ES,EUR,X_VAT,KWH2500-4999,0.1986
2019-S2,ES,EUR,X_VAT,KWH2500-4999,0.1978
2020-S1,ES,EUR,X_VAT,KWH2500-4999,0.1851
2020-S2,ES,EUR,X_VAT,KWH2500-4999,0.1899
2021-S1,ES,EUR,X_VAT,KWH2500-4999,0.192
2021-S2,ES,EUR,X_VAT,KWH2500-4999,0.2517
2022-S1,ES,EUR,X_VAT,KWH2500-4999,0.2822
2022-S2,ES,EUR,X_VAT,KWH2500-4999,0.3189
2023-S1,ES,EUR,X_VAT,KWH2500-4999,0.2328
2023-S2,ES,EUR,X_VAT,KWH2500-4999,0.2228
2024-S1,ES,EUR,X_VAT,KWH2500-4999,0.2127
2015-S1,FR,EUR,X_VAT,KWH2500-4999,0.1428
2015-S2,FR,EUR,X_VAT,KWH2500-4999,0.1434
2016-S1,FR,EUR,X_VAT,KWH2500-4999,0.1437
2016-S2,FR,EUR,X_VAT,KWH2500-4999,0.1459
2017-S1,FR,EUR,X_VAT,KWH2500-4999,0.1453
2017-S2,FR,EUR,X_VAT,KWH2500-4999,0.1498
2018-S1,FR,EUR,X_VAT,KWH2500-4999,0.1492
2018-S2,FR,EUR,X_VAT,KWH2500-4999,0.1537
2019-S1,FR,EUR,X_VAT,KWH2500-4999,0.152
2019-S2,FR,EUR,X_VAT,KWH2500-4999,0.1638
2020-S1,FR,EUR,X_VAT,KWH2500-4999,0.1618
2020-S2,FR,EUR,X_VAT,KWH2500-4999,0.1675
2021-S1,FR,EUR,X_VAT,KWH2500-4999,0.1669
2021-S2,FR,EUR,X_VAT,KWH2500-4999,0.1738
2022-S1,FR,EUR,X_VAT,KWH2500-4999,0.1793
2022-S2,FR,EUR,X_VAT,KWH2500-4999,0.1899
2023-S1,FR,EUR,X_VAT,KWH2500-4999,0.1971
2023-S2,FR,EUR,X_VAT,KWH2500-4999,0.2228
2024-S1,FR,EUR,X_VAT,KWH2500-4999,0.2373
2015-S1,HR,EUR,X_VAT,KWH2500-4999,0.1053
2015-S2,HR,EUR,X_VAT,KWH2500-4999,0.105
2016-S1,HR,EUR,X_VAT,KWH2500-4999,0.1049
2016-S2,HR,EUR,X_VAT,KWH2500-4999,0.1065
2017-S1,HR,EUR,X_VAT,KWH2500-4999,0.1058
2017-S2,HR,EUR,X_VAT,KWH2500-4999,0.1094
2018-S1,HR,EUR,X_VAT,KWH2500-4999,0.116
2018-S2,HR,EUR,X_VAT,KWH2500-4999,0.1169
2019-S1,HR,EUR,X_VAT,KWH2500-4999,0.1169
2019-S2,HR,EUR,X_VAT,KWH2500-4999,0.1172
2020-S1,HR,EUR,X_VAT,KWH2500-4999,0.1151
2020-S2,HR,EUR,X_VAT,KWH2500-4999,0.1157
2021-S1,HR,EUR,X_VAT,KWH2500-4999,0.1142
2021-S2,HR,EUR,X_VAT,KWH2500-4999,0.1162
2022-S1,HR,EUR,X_VAT,KWH2500-4999,0.12
2022-S2,HR,EUR,X_VAT,KWH2500-4999,0.1309
2023-S1,HR,EUR,X_VAT,KWH2500-4999,0.131
2023-S2,HR,EUR,X_VAT,KWH2500-4999,0.131
2024-S1,HR,EUR,X_VAT,KWH2500-4999,0.1303
2015-S1,IT,EUR,X_VAT,KWH2500-4999,0.2227
2015-S2,IT,EUR,X_VAT,KWH2500-4999,0.2207
2016-S1,IT,EUR,X_VAT,KWH2500-4999,0.2129
2016-S2,IT,EUR,X_VAT,KWH2500-4999,0.2056
2017-S1,IT,EUR,X_VAT,KWH2500-4999,0.1934
2017-S2,IT,EUR,X_VAT,KWH2500-4999,0.189
2018-S1,IT,EUR,X_VAT,KWH2500-4999,0.1873
2018-S2,IT,EUR,X_VAT,KWH2500-4999,0.1964
2019-S1,IT,EUR,X_VAT,KWH2500-4999,0.209
2019-S2,IT,EUR,X_VAT,KWH2500-4999,0.2127
2020-S1,IT,EUR,X_VAT,KWH2500-4999,0.2023
2020-S2,IT,EUR,X_VAT,KWH2500-4999,0.1956
2021-S1,IT,EUR,X_VAT,KWH2500-4999,0.2053
2021-S2,IT,EUR,X_VAT,KWH2500-4999,0.2147
2022-S1,IT,EUR,X_VAT,KWH2500-4999,0.2835
2022-S2,IT,EUR,X_VAT,KWH2500-4999,0.3338
2023-S1,IT,EUR,X_VAT,KWH2500-4999,0.3467
2023-S2,IT,EUR,X_VAT,KWH2500-4999,0.3045
2024-S1,IT,EUR,X_VAT,KWH2500-4999,0.2981
2015-S1,CY,EUR,X_VAT,KWH2500-4999,0.1652
2015-S2,CY,EUR,X_VAT,KWH2500-4999,0.1554
2016-S1,CY,EUR,X_VAT,KWH2500-4999,0.1291
2016-S2,CY,EUR,X_VAT,KWH2500-4999,0.137
2017-S1,CY,EUR,X_VAT,KWH2500-4999,0.1579
2017-S2,CY,EUR,X_VAT,KWH2500-4999,0.155
2018-S1,CY,EUR,X_VAT,KWH2500-4999,0.1606
2018-S2,CY,EUR,X_VAT,KWH2500-4999,0.185
2019-S1,CY,EUR,X_VAT,KWH2500-4999,0.1867
2019-S2,CY,EUR,X_VAT,KWH2500-4999,0.1895
2020-S1,CY,EUR,X_VAT,KWH2500-4999,0.1802
2020-S2,CY,EUR,X_VAT,KWH2500-4999,0.1435
2021-S1,CY,EUR,X_VAT,KWH2500-4999,0.1668
2021-S2,CY,EUR,X_VAT,KWH2500-4999,0.1944
2022-S1,CY,EUR,X_VAT,KWH2500-4999,0.2363
2022-S2,CY,EUR,X_VAT,KWH2500-4999,0.2762
2023-S1,CY,EUR,X_VAT,KWH2500-4999,0.315
2023-S2,CY,EUR,X_VAT,KWH2500-4999,0.2909
2024-S1,CY,EUR,X_VAT,KWH2500-4999,0.2731
2015-S1,LV,EUR,X_VAT,KWH2500-4999,0.1351
2015-S2,LV,EUR,X_VAT,KWH2500-4999,0.1364
2016-S1,LV,EUR,X_VAT,KWH2500-4999,0.1345
2016-S2,LV,EUR,X_VAT,KWH2500-4999,0.1342
2017-S1,LV,EUR,X_VAT,KWH2500-4999,0.131
2017-S2,LV,EUR,X_VAT,KWH2500-4999,0.1307
2018-S1,LV,EUR,X_VAT,KWH2500-4999,0.1266
2018-S2,LV,EUR,X_VAT,KWH2500-4999,0.1249
2019-S1,LV,EUR,X_VAT,KWH2500-4999,0.1347
2019-S2,LV,EUR,X_VAT,KWH2500-4999,0.1355
2020-S1,LV,EUR,X_VAT,KWH2500-4999,0.1173
2020-S2,LV,EUR,X_VAT,KWH2500-4999,0.1183
2021-S1,LV,EUR,X_VAT,KWH2500-4999,0.116
2021-S2,LV,EUR,X_VAT,KWH2500-4999,0.1559
2022-S1,LV,EUR,X_VAT,KWH2500-4999,0.1454
2022-S2,LV,EUR,X_VAT,KWH2500-4999,0.2473
2023-S1,LV,EUR,X_VAT,KWH2500-4999,0.2524
2023-S2,LV,EUR,X_VAT,KWH2500-4999,0.2293
2024-S1,LV,EUR,X_VAT,KWH2500-4999,0.2104
2015-S1,LT,EUR,X_VAT,KWH2500-4999,0.1038
2015-S2,LT,EUR,X_VAT,KWH2500-4999,0.1027
2016-S1,LT,EUR,X_VAT,KWH2500-4999,0.1017
2016-S2,LT,EUR,X_VAT,KWH2500-4999,0.0968
2017-S1,LT,EUR,X_VAT,KWH2500-4999,0.0922
2017-S2,LT,EUR,X_VAT,KWH2500-4999,0.0915
2018-S1,LT,EUR,X_VAT,KWH2500-4999,0.0906
2018-S2,LT,EUR,X_VAT,KWH2500-4999,0.0906
2019-S1,LT,EUR,X_VAT,KWH2500-4999,0.1037
2019-S2,LT,EUR,X_VAT,KWH2500-4999,0.1037
2020-S1,LT,EUR,X_VAT,KWH2500-4999,0.1179
2020-S2,LT,EUR,X_VAT,KWH2500-4999,0.1092
2021-S1,LT,EUR,X_VAT,KWH2500-4999,0.1114
2021-S2,LT,EUR,X_VAT,KWH2500-4999,0.1221
2022-S1,LT,EUR,X_VAT,KWH2500-4999,0.1237
2022-S2,LT,EUR,X_VAT,KWH2500-4999,0.2007
2023-S1,LT,EUR,X_VAT,KWH2500-4999,0.2331
2023-S2,LT,EUR,X_VAT,KWH2500-4999,0.1837
2024-S1,LT,EUR,X_VAT,KWH2500-4999,0.1914
2015-S1,LU,EUR,X_VAT,KWH2500-4999,0.1636
2015-S2,LU,EUR,X_VAT,KWH2500-4999,0.1636
2016-S1,LU,EUR,X_VAT,KWH2500-4999,0.1572
2016-S2,LU,EUR,X_VAT,KWH2500-4999,0.1572
2017-S1,LU,EUR,X_VAT,KWH2500-4999,0.1495
2017-S2,LU,EUR,X_VAT,KWH2500-4999,0.1498
2018-S1,LU,EUR,X_VAT,KWH2500-4999,0.1547
2018-S2,LU,EUR,X_VAT,KWH2500-4999,0.1566
2019-S1,LU,EUR,X_VAT,KWH2500-4999,0.1666
2019-S2,LU,EUR,X_VAT,KWH2500-4999,0.1665
2020-S1,LU,EUR,X_VAT,KWH2500-4999,0.1838
2020-S2,LU,EUR,X_VAT,KWH2500-4999,0.1838
2021-S1,LU,EUR,X_VAT,KWH2500-4999,0.184
2021-S2,LU,EUR,X_VAT,KWH2500-4999,0.1841
2022-S1,LU,EUR,X_VAT,KWH2500-4999,0.1868
2022-S2,LU,EUR,X_VAT,KWH2500-4999,0.1891
2023-S1,LU,EUR,X_VAT,KWH2500-4999,0.1876
2023-S2,LU,EUR,X_VAT,KWH2500-4999,0.1884
2024-S1,LU,EUR,X_VAT,KWH2500-4999,0.1879
2015-S1,HU,EUR,X_VAT,KWH2500-4999,0.0887
2015-S2,HU,EUR,X_VAT,KWH2500-4999,0.0902
2016-S1,HU,EUR,X_VAT,KWH2500-4999,0.0877
2016-S2,HU,EUR,X_VAT,KWH2500-4999,0.0886
2017-S1,HU,EUR,X_VAT,KWH2500-4999,0.0886
2017-S2,HU,EUR,X_VAT,KWH2500-4999,0.0893
2018-S1,HU,EUR,X_VAT,KWH2500-4999,0.0885
2018-S2,HU,EUR,X_VAT,KWH2500-4999,0.088
2019-S1,HU,EUR,X_VAT,KWH2500-4999,0.0882
2019-S2,HU,EUR,X_VAT,KWH2500-4999,0.0864
2020-S1,HU,EUR,X_VAT,KWH2500-4999,0.0812
2020-S2,HU,EUR,X_VAT,KWH2500-4999,0.0794
2021-S1,HU,EUR,X_VAT,KWH2500-4999,0.0795
2021-S2,HU,EUR,X_VAT,KWH2500-4999,0.079
2022-S1,HU,EUR,X_VAT,KWH2500-4999,0.0746
2022-S2,HU,EUR,X_VAT,KWH2500-4999,0.0853
2023-S1,HU,EUR,X_VAT,KWH2500-4999,0.0911
2023-S2,HU,EUR,X_VAT,KWH2500-4999,0.0891
2024-S1,HU,EUR,X_VAT,KWH2500-4999,0.0861
2015-S1,MT,EUR,X_VAT,KWH2500-4999,0.1197
2015-S2,MT,EUR,X_VAT,KWH2500-4999,0.1209
2016-S1,MT,EUR,X_VAT,KWH2500-4999,0.1197
2016-S2,MT,EUR,X_VAT,KWH2500-4999,0.1213
2017-S1,MT,EUR,X_VAT,KWH2500-4999,0.1265
2017-S2,MT,EUR,X_VAT,KWH2500-4999,0.1236
2018-S1,MT,EUR,X_VAT,KWH2500-4999,0.1224
2018-S2,MT,EUR,X_VAT,KWH2500-4999,0.1245
2019-S1,MT,EUR,X_VAT,KWH2500-4999,0.1229
2019-S2,MT,EUR,X_VAT,KWH2500-4999,0.1242
2020-S1,MT,EUR,X_VAT,KWH2500-4999,0.1223
2020-S2,MT,EUR,X_VAT,KWH2500-4999,0.1239
2021-S1,MT,EUR,X_VAT,KWH2500-4999,0.1224
2021-S2,MT,EUR,X_VAT,KWH2500-4999,0.1255
2022-S1,MT,EUR,X_VAT,KWH2500-4999,0.1236
2022-S2,MT,EUR,X_VAT,KWH2500-4999,0.1223
2023-S1,MT,EUR,X_VAT,KWH2500-4999,0.1201
2023-S2,MT,EUR,X_VAT,KWH2500-4999,0.1218
2024-S1,MT,EUR,X_VAT,KWH2500-4999,0.1196
2015-S1,NL,EUR,X_VAT,KWH2500-4999,0.1642
2015-S2,NL,EUR,X_VAT,KWH2500-4999,0.1525
2016-S1,NL,EUR,X_VAT,KWH2500-4999,0.1339
2016-S2,NL,EUR,X_VAT,KWH2500-4999,0.1316
2017-S1,NL,EUR,X_VAT,KWH2500-4999,0.1291
2017-S2,NL,EUR,X_VAT,KWH2500-4999,0.1286
2018-S1,NL,EUR,X_VAT,KWH2500-4999,0.141
2018-S2,NL,EUR,X_VAT,KWH2500-4999,0.142
2019-S1,NL,EUR,X_VAT,KWH2500-4999,0.1708
2019-S2,NL,EUR,X_VAT,KWH2500-4999,0.1698
2020-S1,NL,EUR,X_VAT,KWH2500-4999,0.1179
2020-S2,NL,EUR,X_VAT,KWH2500-4999,0.1124
2021-S1,NL,EUR,X_VAT,KWH2500-4999,0.1058
2021-S2,NL,EUR,X_VAT,KWH2500-4999,0.1197
2022-S1,NL,EUR,X_VAT,KWH2500-4999,0.0372
2022-S2,NL,EUR,X_VAT,KWH2500-4999,0.1238
2023-S1,NL,EUR,X_VAT,KWH2500-4999,0.3136
2023-S2,NL,EUR,X_VAT,KWH2500-4999,0.2078
2024-S1,NL,EUR,X_VAT,KWH2500-4999,0.2227
2015-S1,AT,EUR,X_VAT,KWH2500-4999,0.1674
2015-S2,AT,EUR,X_VAT,KWH2500-4999,0.1652
2016-S1,AT,EUR,X_VAT,KWH2500-4999,0.1695
2016-S2,AT,EUR,X_VAT,KWH2500-4999,0.1675
2017-S1,AT,EUR,X_VAT,KWH2500-4999,0.1625
2017-S2,AT,EUR,X_VAT,KWH2500-4999,0.1649
2018-S1,AT,EUR,X_VAT,KWH2500-4999,0.1638
2018-S2,AT,EUR,X_VAT,KWH2500-4999,0.1676
2019-S1,AT,EUR,X_VAT,KWH2500-4999,0.1695
2019-S2,AT,EUR,X_VAT,KWH2500-4999,0.1728
2020-S1,AT,EUR,X_VAT,KWH2500-4999,0.1759
2020-S2,AT,EUR,X_VAT,KWH2500-4999,0.1806
2021-S1,AT,EUR,X_VAT,KWH2500-4999,0.1846
2021-S2,AT,EUR,X_VAT,KWH2500-4999,0.1904
2022-S1,AT,EUR,X_VAT,KWH2500-4999,0.1874
2022-S2,AT,EUR,X_VAT,KWH2500-4999,0.1975
2023-S1,AT,EUR,X_VAT,KWH2500-4999,0.2211
2023-S2,AT,EUR,X_VAT,KWH2500-4999,0.229
2024-S1,AT,EUR,X_VAT,KWH2500-4999,0.2276
2015-S1,PL,EUR,X_VAT,KWH2500-4999,0.1174
2015-S2,PL,EUR,X_VAT,KWH2500-4999,0.1153
2016-S1,PL,EUR,X_VAT,KWH2500-4999,0.1083
2016-S2,PL,EUR,X_VAT,KWH2500-4999,0.1099
2017-S1,PL,EUR,X_VAT,KWH2500-4999,0.1175
2017-S2,PL,EUR,X_VAT,KWH2500-4999,0.118
