TIME,GEO,COFOG99,UNIT,VALUE
2009,CZ,GF04,PC_TOT,16.5
2010,CZ,GF04,PC_TOT,15.3
2011,CZ,GF04,PC_TOT,15
2012,CZ,GF04,PC_TOT,13.8
2013,CZ,GF04,PC_TOT,13.9
2014,CZ,GF04,PC_TOT,14.9
2015,CZ,GF04,PC_TOT,15.7
2016,CZ,GF04,PC_TOT,15.2
2017,CZ,GF04,PC_TOT,14.8
2018,CZ,GF04,PC_TOT,14.6
2019,CZ,GF04,PC_TOT,14.8
2020,CZ,GF04,PC_TOT,16.3
2021,CZ,GF04,PC_TOT,16.2
2022,CZ,GF04,PC_TOT,14.6
2000,DK,GF04,PC_TOT,7
2001,DK,GF04,PC_TOT,6.4
2002,DK,GF04,PC_TOT,6.7
2003,DK,GF04,PC_TOT,6.4
2004,DK,GF04,PC_TOT,6.5
2005,DK,GF04,PC_TOT,6.4
2006,DK,GF04,PC_TOT,6.3
2007,DK,GF04,PC_TOT,5.9
2008,DK,GF04,PC_TOT,5.5
2009,DK,GF04,PC_TOT,5.9
2010,DK,GF04,PC_TOT,5.9
2011,DK,GF04,PC_TOT,6
2012,DK,GF04,PC_TOT,6.3
2013,DK,GF04,PC_TOT,6.2
2014,DK,GF04,PC_TOT,6.6
2015,DK,GF04,PC_TOT,6.7
2016,DK,GF04,PC_TOT,6.3
2017,DK,GF04,PC_TOT,6.4
2018,DK,GF04,PC_TOT,6.5
2019,DK,GF04,PC_TOT,6.2
2020,DK,GF04,PC_TOT,9.3
2021,DK,GF04,PC_TOT,8
2022,DK,GF04,PC_TOT,6.6
2000,DE,GF04,PC_TOT,9.8
2001,DE,GF04,PC_TOT,9.4
2002,DE,GF04,PC_TOT,8.8
2003,DE,GF04,PC_TOT,8.6
2004,DE,GF04,PC_TOT,8.3
2005,DE,GF04,PC_TOT,8
2006,DE,GF04,PC_TOT,7.9
2007,DE,GF04,PC_TOT,7.7
2008,DE,GF04,PC_TOT,8.3
2009,DE,GF04,PC_TOT,8.7
2010,DE,GF04,PC_TOT,10.7
2011,DE,GF04,PC_TOT,8.2
2012,DE,GF04,PC_TOT,7.6
2013,DE,GF04,PC_TOT,7.4
2014,DE,GF04,PC_TOT,7.2
2015,DE,GF04,PC_TOT,7.2
2016,DE,GF04,PC_TOT,7.2
2017,DE,GF04,PC_TOT,7.2
2018,DE,GF04,PC_TOT,7.4
2019,DE,GF04,PC_TOT,7.2
2020,DE,GF04,PC_TOT,8.7
2021,DE,GF04,PC_TOT,11.5
2022,DE,GF04,PC_TOT,10.5
2000,EE,GF04,PC_TOT,12.5
2001,EE,GF04,PC_TOT,12.5
2002,EE,GF04,PC_TOT,12.8
2003,EE,GF04,PC_TOT,12.8
2004,EE,GF04,PC_TOT,11.3
2005,EE,GF04,PC_TOT,12.1
2006,EE,GF04,PC_TOT,12.9
2007,EE,GF04,PC_TOT,12.9
2008,EE,GF04,PC_TOT,12.5
2009,EE,GF04,PC_TOT,13.7
2010,EE,GF04,PC_TOT,11.6
2011,EE,GF04,PC_TOT,12.1
2012,EE,GF04,PC_TOT,11.7
2013,EE,GF04,PC_TOT,12
2014,EE,GF04,PC_TOT,12.2
2015,EE,GF04,PC_TOT,11.9
2016,EE,GF04,PC_TOT,10.9
2017,EE,GF04,PC_TOT,11.9
2018,EE,GF04,PC_TOT,10.3
2019,EE,GF04,PC_TOT,10
2020,EE,GF04,PC_TOT,12.7
2021,EE,GF04,PC_TOT,12
2022,EE,GF04,PC_TOT,11.9
2000,IE,GF04,PC_TOT,11.9
2001,IE,GF04,PC_TOT,12.3
2002,IE,GF04,PC_TOT,11.5
2003,IE,GF04,PC_TOT,11
2004,IE,GF04,PC_TOT,10
2005,IE,GF04,PC_TOT,9.5
2006,IE,GF04,PC_TOT,10.5
2007,IE,GF04,PC_TOT,10.1
2008,IE,GF04,PC_TOT,12.7
2009,IE,GF04,PC_TOT,13.8
2010,IE,GF04,PC_TOT,38.6
2011,IE,GF04,PC_TOT,16.1
2012,IE,GF04,PC_TOT,7.6
2013,IE,GF04,PC_TOT,7.7
2014,IE,GF04,PC_TOT,8.1
2015,IE,GF04,PC_TOT,10.6
2016,IE,GF04,PC_TOT,8.8
2017,IE,GF04,PC_TOT,8.5
2018,IE,GF04,PC_TOT,9.3
2019,IE,GF04,PC_TOT,8.8
2020,IE,GF04,PC_TOT,12.7
2021,IE,GF04,PC_TOT,13
2022,IE,GF04,PC_TOT,9.3
2000,EL,GF04,PC_TOT,14
2001,EL,GF04,PC_TOT,11.5
2002,EL,GF04,PC_TOT,11.4
2003,EL,GF04,PC_TOT,11.6
2004,EL,GF04,PC_TOT,13.1
2005,EL,GF04,PC_TOT,9.6
2006,EL,GF04,PC_TOT,8.1
2007,EL,GF04,PC_TOT,8.9
2008,EL,GF04,PC_TOT,11
2009,EL,GF04,PC_TOT,9.8
2010,EL,GF04,PC_TOT,8.4
2011,EL,GF04,PC_TOT,7.9
2012,EL,GF04,PC_TOT,12.7
2013,EL,GF04,PC_TOT,26.2
2014,EL,GF04,PC_TOT,7.6
2015,EL,GF04,PC_TOT,13.5
2016,EL,GF04,PC_TOT,8.2
2017,EL,GF04,PC_TOT,6.6
2018,EL,GF04,PC_TOT,7
2019,EL,GF04,PC_TOT,7.7
2020,EL,GF04,PC_TOT,15.9
2021,EL,GF04,PC_TOT,18.4
2022,EL,GF04,PC_TOT,18.9
2000,ES,GF04,PC_TOT,12.7
2001,ES,GF04,PC_TOT,12.3
2002,ES,GF04,PC_TOT,12.6
2003,ES,GF04,PC_TOT,12.2
2004,ES,GF04,PC_TOT,14
2005,ES,GF04,PC_TOT,13.1
2006,ES,GF04,PC_TOT,13.1
2007,ES,GF04,PC_TOT,13.7
2008,ES,GF04,PC_TOT,13.3
2009,ES,GF04,PC_TOT,12.6
2010,ES,GF04,PC_TOT,12.7
2011,ES,GF04,PC_TOT,12.3
2012,ES,GF04,PC_TOT,17.8
2013,ES,GF04,PC_TOT,10.8
2014,ES,GF04,PC_TOT,10
2015,ES,GF04,PC_TOT,10.3
2016,ES,GF04,PC_TOT,9.2
2017,ES,GF04,PC_TOT,9.7
2018,ES,GF04,PC_TOT,10.2
2019,ES,GF04,PC_TOT,9.9
2020,ES,GF04,PC_TOT,11.3
2021,ES,GF04,PC_TOT,12.9
2022,ES,GF04,PC_TOT,12
2000,FR,GF04,PC_TOT,9.2
2001,FR,GF04,PC_TOT,8.5
2002,FR,GF04,PC_TOT,8.7
2003,FR,GF04,PC_TOT,8.5
2004,FR,GF04,PC_TOT,8.6
2005,FR,GF04,PC_TOT,8.9
2006,FR,GF04,PC_TOT,8.7
2007,FR,GF04,PC_TOT,8.2
2008,FR,GF04,PC_TOT,8.6
2009,FR,GF04,PC_TOT,8.7
2010,FR,GF04,PC_TOT,9.1
2011,FR,GF04,PC_TOT,8.7
2012,FR,GF04,PC_TOT,9
2013,FR,GF04,PC_TOT,8.8
2014,FR,GF04,PC_TOT,9.4
2015,FR,GF04,PC_TOT,10.1
2016,FR,GF04,PC_TOT,9.8
2017,FR,GF04,PC_TOT,10.4
2018,FR,GF04,PC_TOT,10.4
2019,FR,GF04,PC_TOT,10.7
2020,FR,GF04,PC_TOT,11.3
2021,FR,GF04,PC_TOT,11.6
2022,FR,GF04,PC_TOT,11.5
2000,HR,GF04,PC_TOT,19.3
2001,HR,GF04,PC_TOT,16.9
2002,HR,GF04,PC_TOT,16.3
2003,HR,GF04,PC_TOT,19.6
2004,HR,GF04,PC_TOT,20
2005,HR,GF04,PC_TOT,18.3
2006,HR,GF04,PC_TOT,17.5
2007,HR,GF04,PC_TOT,20.4
2008,HR,GF04,PC_TOT,20.9
2009,HR,GF04,PC_TOT,19.9
2010,HR,GF04,PC_TOT,18.7
2011,HR,GF04,PC_TOT,19.5
2012,HR,GF04,PC_TOT,15.6
2013,HR,GF04,PC_TOT,16.2
2014,HR,GF04,PC_TOT,14.3
2015,HR,GF04,PC_TOT,13.6
2016,HR,GF04,PC_TOT,13.4
2017,HR,GF04,PC_TOT,13
2018,HR,GF04,PC_TOT,16
2019,HR,GF04,PC_TOT,15.9
2020,HR,GF04,PC_TOT,19
2021,HR,GF04,PC_TOT,16.9
2022,HR,GF04,PC_TOT,18.1
2000,IT,GF04,PC_TOT,8.1
2001,IT,GF04,PC_TOT,9.3
2002,IT,GF04,PC_TOT,9.3
2003,IT,GF04,PC_TOT,8.9
2004,IT,GF04,PC_TOT,8.6
2005,IT,GF04,PC_TOT,8.7
2006,IT,GF04,PC_TOT,10.6
2007,IT,GF04,PC_TOT,8.6
2008,IT,GF04,PC_TOT,8.1
2009,IT,GF04,PC_TOT,8.6
2010,IT,GF04,PC_TOT,8
2011,IT,GF04,PC_TOT,8
2012,IT,GF04,PC_TOT,7.8
2013,IT,GF04,PC_TOT,7.8
2014,IT,GF04,PC_TOT,7.9
2015,IT,GF04,PC_TOT,8.5
2016,IT,GF04,PC_TOT,8.1
2017,IT,GF04,PC_TOT,8.7
2018,IT,GF04,PC_TOT,8.4
2019,IT,GF04,PC_TOT,8.5
2020,IT,GF04,PC_TOT,10.6
2021,IT,GF04,PC_TOT,11.6
2022,IT,GF04,PC_TOT,11
2000,CY,GF04,PC_TOT,12.5
2001,CY,GF04,PC_TOT,12.9
2002,CY,GF04,PC_TOT,12.1
2003,CY,GF04,PC_TOT,11.6
2004,CY,GF04,PC_TOT,11.2
2005,CY,GF04,PC_TOT,10.2
2006,CY,GF04,PC_TOT,10.1
2007,CY,GF04,PC_TOT,8.9
2008,CY,GF04,PC_TOT,8.9
2009,CY,GF04,PC_TOT,8.3
2010,CY,GF04,PC_TOT,8.7
2011,CY,GF04,PC_TOT,8.4
2012,CY,GF04,PC_TOT,7
2013,CY,GF04,PC_TOT,9.6
2014,CY,GF04,PC_TOT,23.1
2015,CY,GF04,PC_TOT,8.7
2016,CY,GF04,PC_TOT,7
2017,CY,GF04,PC_TOT,6.7
2018,CY,GF04,PC_TOT,22.8
2019,CY,GF04,PC_TOT,12
2020,CY,GF04,PC_TOT,12.4
2021,CY,GF04,PC_TOT,11.8
2022,CY,GF04,PC_TOT,7.8
2000,LV,GF04,PC_TOT,11.9
2001,LV,GF04,PC_TOT,11.9
2002,LV,GF04,PC_TOT,12.6
2003,LV,GF04,PC_TOT,14.6
2004,LV,GF04,PC_TOT,14.4
2005,LV,GF04,PC_TOT,16.4
2006,LV,GF04,PC_TOT,16.6
2007,LV,GF04,PC_TOT,15.9
2008,LV,GF04,PC_TOT,19.2
2009,LV,GF04,PC_TOT,20.1
2010,LV,GF04,PC_TOT,22.4
2011,LV,GF04,PC_TOT,18.6
2012,LV,GF04,PC_TOT,17.6
2013,LV,GF04,PC_TOT,16.7
2014,LV,GF04,PC_TOT,16.9
2015,LV,GF04,PC_TOT,15.9
2016,LV,GF04,PC_TOT,15
2017,LV,GF04,PC_TOT,15.4
2018,LV,GF04,PC_TOT,15.6
2019,LV,GF04,PC_TOT,13.8
2020,LV,GF04,PC_TOT,16.6
2021,LV,GF04,PC_TOT,16.9
2022,LV,GF04,PC_TOT,17.5
2000,LT,GF04,PC_TOT,14.8
2001,LT,GF04,PC_TOT,11.4
2002,LT,GF04,PC_TOT,12.3
2003,LT,GF04,PC_TOT,11.7
2004,LT,GF04,PC_TOT,11.9
2005,LT,GF04,PC_TOT,11.4
2006,LT,GF04,PC_TOT,12.3
2007,LT,GF04,PC_TOT,12.1
2008,LT,GF04,PC_TOT,12.4
2009,LT,GF04,PC_TOT,8.8
2010,LT,GF04,PC_TOT,10.8
2011,LT,GF04,PC_TOT,18.3
2012,LT,GF04,PC_TOT,9.5
2013,LT,GF04,PC_TOT,12.2
2014,LT,GF04,PC_TOT,10.1
2015,LT,GF04,PC_TOT,10.7
2016,LT,GF04,PC_TOT,9.5
2017,LT,GF04,PC_TOT,9.1
2018,LT,GF04,PC_TOT,8.8
2019,LT,GF04,PC_TOT,9
2020,LT,GF04,PC_TOT,13.6
2021,LT,GF04,PC_TOT,10.9
2022,LT,GF04,PC_TOT,11.6
2000,LU,GF04,PC_TOT,14.6
2001,LU,GF04,PC_TOT,11.1
2002,LU,GF04,PC_TOT,14.9
2003,LU,GF04,PC_TOT,14.7
2004,LU,GF04,PC_TOT,15
2005,LU,GF04,PC_TOT,14.4
2006,LU,GF04,PC_TOT,14
2007,LU,GF04,PC_TOT,13.7
2008,LU,GF04,PC_TOT,12.8
2009,LU,GF04,PC_TOT,13
2010,LU,GF04,PC_TOT,13
2011,LU,GF04,PC_TOT,12.6
2012,LU,GF04,PC_TOT,12.1
2013,LU,GF04,PC_TOT,11.9
2014,LU,GF04,PC_TOT,12.4
2015,LU,GF04,PC_TOT,12.8
2016,LU,GF04,PC_TOT,13.1
2017,LU,GF04,PC_TOT,13.1
2018,LU,GF04,PC_TOT,12.2
2019,LU,GF04,PC_TOT,12.2
2020,LU,GF04,PC_TOT,12.3
2021,LU,GF04,PC_TOT,12.6
2022,LU,GF04,PC_TOT,12.4
2000,HU,GF04,PC_TOT,13.7
2001,HU,GF04,PC_TOT,12.3
2002,HU,GF04,PC_TOT,15.2
2003,HU,GF04,PC_TOT,11.6
2004,HU,GF04,PC_TOT,11.1
2005,HU,GF04,PC_TOT,10.8
2006,HU,GF04,PC_TOT,12.1
2007,HU,GF04,PC_TOT,13.1
2008,HU,GF04,PC_TOT,11.9
2009,HU,GF04,PC_TOT,11.6
2010,HU,GF04,PC_TOT,12
2011,HU,GF04,PC_TOT,14.4
2012,HU,GF04,PC_TOT,14.6
2013,HU,GF04,PC_TOT,15.2
2014,HU,GF04,PC_TOT,16.9
2015,HU,GF04,PC_TOT,18.9
2016,HU,GF04,PC_TOT,15.6
2017,HU,GF04,PC_TOT,15.7
2018,HU,GF04,PC_TOT,16.5
2019,HU,GF04,PC_TOT,18.4
2020,HU,GF04,PC_TOT,19.3
2021,HU,GF04,PC_TOT,19.1
2022,HU,GF04,PC_TOT,21.5
2000,MT,GF04,PC_TOT,14.3
2001,MT,GF04,PC_TOT,14.8
2002,MT,GF04,PC_TOT,12.8
2003,MT,GF04,PC_TOT,19.7
2004,MT,GF04,PC_TOT,11.6
2005,MT,GF04,PC_TOT,13.5
2006,MT,GF04,PC_TOT,12.8
2007,MT,GF04,PC_TOT,12.9
2008,MT,GF04,PC_TOT,15.6
2009,MT,GF04,PC_TOT,10.5
2010,MT,GF04,PC_TOT,11.5
2011,MT,GF04,PC_TOT,13.1
2012,MT,GF04,PC_TOT,12.8
2013,MT,GF04,PC_TOT,12.7
2014,MT,GF04,PC_TOT,13.1
2015,MT,GF04,PC_TOT,13
2016,MT,GF04,PC_TOT,12.6
2017,MT,GF04,PC_TOT,13.4
2018,MT,GF04,PC_TOT,16.2
2019,MT,GF04,PC_TOT,15.7
2020,MT,GF04,PC_TOT,22.8
2021,MT,GF04,PC_TOT,21.9
2022,MT,GF04,PC_TOT,22.6
2000,NL,GF04,PC_TOT,11.7
2001,NL,GF04,PC_TOT,12.6
2002,NL,GF04,PC_TOT,12.1
2003,NL,GF04,PC_TOT,11.8
2004,NL,GF04,PC_TOT,11.3
2005,NL,GF04,PC_TOT,11
2006,NL,GF04,PC_TOT,10.6
2007,NL,GF04,PC_TOT,10.4
2008,NL,GF04,PC_TOT,10.6
2009,NL,GF04,PC_TOT,11.5
2010,NL,GF04,PC_TOT,11
2011,NL,GF04,PC_TOT,10.5
2012,NL,GF04,PC_TOT,9.8
2013,NL,GF04,PC_TOT,9.7
2014,NL,GF04,PC_TOT,9.4
2015,NL,GF04,PC_TOT,8.8
2016,NL,GF04,PC_TOT,8.9
2017,NL,GF04,PC_TOT,8.9
2018,NL,GF04,PC_TOT,9
2019,NL,GF04,PC_TOT,9.1
2020,NL,GF04,PC_TOT,13.1
2021,NL,GF04,PC_TOT,12.7
2022,NL,GF04,PC_TOT,12.5
2000,AT,GF04,PC_TOT,9.6
2001,AT,GF04,PC_TOT,10.2
2002,AT,GF04,PC_TOT,9.7
2003,AT,GF04,PC_TOT,10.1
2004,AT,GF04,PC_TOT,15.9
2005,AT,GF04,PC_TOT,12.7
2006,AT,GF04,PC_TOT,12.7
2007,AT,GF04,PC_TOT,12
2008,AT,GF04,PC_TOT,12.7
2009,AT,GF04,PC_TOT,14.2
2010,AT,GF04,PC_TOT,12.3
2011,AT,GF04,PC_TOT,12.1
2012,AT,GF04,PC_TOT,12.3
2013,AT,GF04,PC_TOT,12.3
2014,AT,GF04,PC_TOT,14.1
2015,AT,GF04,PC_TOT,12
2016,AT,GF04,PC_TOT,11.4
2017,AT,GF04,PC_TOT,11.9
2018,AT,GF04,PC_TOT,12
2019,AT,GF04,PC_TOT,12
2020,AT,GF04,PC_TOT,17.1
2021,AT,GF04,PC_TOT,16.8
2022,AT,GF04,PC_TOT,17.4
2000,PL,GF04,PC_TOT,9.2
2001,PL,GF04,PC_TOT,7.6
2002,PL,GF04,PC_TOT,7.6
2003,PL,GF04,PC_TOT,7.7
2004,PL,GF04,PC_TOT,8.1
2005,PL,GF04,PC_TOT,9.5
2006,PL,GF04,PC_TOT,10.6
2007,PL,GF04,PC_TOT,11.5
2008,PL,GF04,PC_TOT,12.9
2009,PL,GF04,PC_TOT,13.5
2010,PL,GF04,PC_TOT,14
2011,PL,GF04,PC_TOT,14
2012,PL,GF04,PC_TOT,12.4
2013,PL,GF04,PC_TOT,10.9
2014,PL,GF04,PC_TOT,12.5
2015,PL,GF04,PC_TOT,11.8
2016,PL,GF04,PC_TOT,10.7
2017,PL,GF04,PC_TOT,11.8
2018,PL,GF04,PC_TOT,12.1
2019,PL,GF04,PC_TOT,11.6
2020,PL,GF04,PC_TOT,18.4
2021,PL,GF04,PC_TOT,13.7
2022,PL,GF04,PC_TOT,14.9
2000,PT,GF04,PC_TOT,12
2001,PT,GF04,PC_TOT,13
2002,PT,GF04,PC_TOT,11.6
2003,PT,GF04,PC_TOT,11.2
2004,PT,GF04,PC_TOT,11.6
2005,PT,GF04,PC_TOT,11
2006,PT,GF04,PC_TOT,9.7
2007,PT,GF04,PC_TOT,9.4
2008,PT,GF04,PC_TOT,8.6
2009,PT,GF04,PC_TOT,9.5
2010,PT,GF04,PC_TOT,12.3
2011,PT,GF04,PC_TOT,9
2012,PT,GF04,PC_TOT,8.2
2013,PT,GF04,PC_TOT,7.5
2014,PT,GF04,PC_TOT,13.5
2015,PT,GF04,PC_TOT,10.3
2016,PT,GF04,PC_TOT,7.2
2017,PT,GF04,PC_TOT,11.6
2018,PT,GF04,PC_TOT,8.7
2019,PT,GF04,PC_TOT,8.7
2020,PT,GF04,PC_TOT,12.7
2021,PT,GF04,PC_TOT,11.7
2022,PT,GF04,PC_TOT,11
2000,RO,GF04,PC_TOT,15
2001,RO,GF04,PC_TOT,13.9
2002,RO,GF04,PC_TOT,12.4
2003,RO,GF04,PC_TOT,15
2004,RO,GF04,PC_TOT,17
2005,RO,GF04,PC_TOT,16.5
2006,RO,GF04,PC_TOT,20.2
2007,RO,GF04,PC_TOT,22.4
2008,RO,GF04,PC_TOT,20.7
2009,RO,GF04,PC_TOT,19.8
2010,RO,GF04,PC_TOT,17.6
2011,RO,GF04,PC_TOT,18
2012,RO,GF04,PC_TOT,19
2013,RO,GF04,PC_TOT,17.5
2014,RO,GF04,PC_TOT,17.7
2015,RO,GF04,PC_TOT,16.4
2016,RO,GF04,PC_TOT,14.1
2017,RO,GF04,PC_TOT,13
2018,RO,GF04,PC_TOT,12.3
2019,RO,GF04,PC_TOT,13.9
2020,RO,GF04,PC_TOT,15.3
2021,RO,GF04,PC_TOT,15
2022,RO,GF04,PC_TOT,17.3
2000,SI,GF04,PC_TOT,11.5
2001,SI,GF04,PC_TOT,11
2002,SI,GF04,PC_TOT,10
2003,SI,GF04,PC_TOT,10.6
2004,SI,GF04,PC_TOT,9.7
2005,SI,GF04,PC_TOT,9
2006,SI,GF04,PC_TOT,9.6
2007,SI,GF04,PC_TOT,9.6
2008,SI,GF04,PC_TOT,10.7
2009,SI,GF04,PC_TOT,10
2010,SI,GF04,PC_TOT,10.2
2011,SI,GF04,PC_TOT,11.4
2012,SI,GF04,PC_TOT,9.2
2013,SI,GF04,PC_TOT,25.1
2014,SI,GF04,PC_TOT,12.4
2015,SI,GF04,PC_TOT,12.2
2016,SI,GF04,PC_TOT,10.1
2017,SI,GF04,PC_TOT,9.9
2018,SI,GF04,PC_TOT,10.8
2019,SI,GF04,PC_TOT,10.4
2020,SI,GF04,PC_TOT,15.6
2021,SI,GF04,PC_TOT,13.8
2022,SI,GF04,PC_TOT,12.5
2000,SK,GF04,PC_TOT,18
2001,SK,GF04,PC_TOT,14
2002,SK,GF04,PC_TOT,13.9
2003,SK,GF04,PC_TOT,11.9
2004,SK,GF04,PC_TOT,12.1
2005,SK,GF04,PC_TOT,11.9
2006,SK,GF04,PC_TOT,12.2
2007,SK,GF04,PC_TOT,11.7
2008,SK,GF04,PC_TOT,12.3
2009,SK,GF04,PC_TOT,11.9
2010,SK,GF04,PC_TOT,11.1
2011,SK,GF04,PC_TOT,12
2012,SK,GF04,PC_TOT,11.7
2013,SK,GF04,PC_TOT,11
2014,SK,GF04,PC_TOT,14.1
2015,SK,GF04,PC_TOT,17
2016,SK,GF04,PC_TOT,14.1
2017,SK,GF04,PC_TOT,13.4
2018,SK,GF04,PC_TOT,13.5
2019,SK,GF04,PC_TOT,12.9
2020,SK,GF04,PC_TOT,14.9
2021,SK,GF04,PC_TOT,14.7
2022,SK,GF04,PC_TOT,11.4
2000,FI,GF04,PC_TOT,10
2001,FI,GF04,PC_TOT,9.7
2002,FI,GF04,PC_TOT,10.1
2003,FI,GF04,PC_TOT,9.6
2004,FI,GF04,PC_TOT,9.6
2005,FI,GF04,PC_TOT,9.6
2006,FI,GF04,PC_TOT,9.7
2007,FI,GF04,PC_TOT,9.5
2008,FI,GF04,PC_TOT,9.7
2009,FI,GF04,PC_TOT,9.2
2010,FI,GF04,PC_TOT,9
2011,FI,GF04,PC_TOT,8.9
2012,FI,GF04,PC_TOT,8.8
2013,FI,GF04,PC_TOT,8.5
2014,FI,GF04,PC_TOT,8.5
2015,FI,GF04,PC_TOT,8.4
2016,FI,GF04,PC_TOT,8.1
2017,FI,GF04,PC_TOT,8
2018,FI,GF04,PC_TOT,7.8
2019,FI,GF04,PC_TOT,7.9
2020,FI,GF04,PC_TOT,9.1
2021,FI,GF04,PC_TOT,9
2022,FI,GF04,PC_TOT,8.6
2000,SE,GF04,PC_TOT,6.8
2001,SE,GF04,PC_TOT,7.2
2002,SE,GF04,PC_TOT,7.6
2003,SE,GF04,PC_TOT,7.8
2004,SE,GF04,PC_TOT,7.8
2005,SE,GF04,PC_TOT,8.3
2006,SE,GF04,PC_TOT,8
2007,SE,GF04,PC_TOT,8.2
2008,SE,GF04,PC_TOT,8.8
2009,SE,GF04,PC_TOT,8.9
2010,SE,GF04,PC_TOT,9.1
2011,SE,GF04,PC_TOT,9
2012,SE,GF04,PC_TOT,9.1
2013,SE,GF04,PC_TOT,9.3
2014,SE,GF04,PC_TOT,9.5
2015,SE,GF04,PC_TOT,9.3
2016,SE,GF04,PC_TOT,9.3
2017,SE,GF04,PC_TOT,9.3
2018,SE,GF04,PC_TOT,9.5
2019,SE,GF04,PC_TOT,9.7
2020,SE,GF04,PC_TOT,11.9
2021,SE,GF04,PC_TOT,10.7
2022,SE,GF04,PC_TOT,11.1
2000,IS,GF04,PC_TOT,14.7
2001,IS,GF04,PC_TOT,14.6
2002,IS,GF04,PC_TOT,14.1
2003,IS,GF04,PC_TOT,13.6
2004,IS,GF04,PC_TOT,13.4
2005,IS,GF04,PC_TOT,13.4
2006,IS,GF04,PC_TOT,13.1
2007,IS,GF04,PC_TOT,12.7
2008,IS,GF04,PC_TOT,28.9
2009,IS,GF04,PC_TOT,11
2010,IS,GF04,PC_TOT,13.4
2011,IS,GF04,PC_TOT,11
2012,IS,GF04,PC_TOT,9.9
2013,IS,GF04,PC_TOT,10.3
2014,IS,GF04,PC_TOT,13.5
2015,IS,GF04,PC_TOT,11.4
2016,IS,GF04,PC_TOT,10.5
2017,IS,GF04,PC_TOT,10.4
2018,IS,GF04,PC_TOT,12.4
2019,IS,GF04,PC_TOT,11.2
2020,IS,GF04,PC_TOT,12.3
2021,IS,GF04,PC_TOT,12
2022,IS,GF04,PC_TOT,11.1
2000,NO,GF04,PC_TOT,11.7
2001,NO,GF04,PC_TOT,10.6
2002,NO,GF04,PC_TOT,10.4
2003,NO,GF04,PC_TOT,9.3
2004,NO,GF04,PC_TOT,9
2005,NO,GF04,PC_TOT,9.4
2006,NO,GF04,PC_TOT,9
2007,NO,GF04,PC_TOT,9.2
2008,NO,GF04,PC_TOT,9.8
2009,NO,GF04,PC_TOT,10.2
2010,NO,GF04,PC_TOT,10.4
2011,NO,GF04,PC_TOT,10.3
2012,NO,GF04,PC_TOT,10.5
2013,NO,GF04,PC_TOT,10.9
2014,NO,GF04,PC_TOT,11.1
2015,NO,GF04,PC_TOT,11
2016,NO,GF04,PC_TOT,11.1
2017,NO,GF04,PC_TOT,11.2
2018,NO,GF04,PC_TOT,11.4
2019,NO,GF04,PC_TOT,11.6
2020,NO,GF04,PC_TOT,14.1
2021,NO,GF04,PC_TOT,12.2
2022,NO,GF04,PC_TOT,12.8
2000,CH,GF04,PC_TOT,11.6
2001,CH,GF04,PC_TOT,12.2
2002,CH,GF04,PC_TOT,11.3
2003,CH,GF04,PC_TOT,11.6
2004,CH,GF04,PC_TOT,11.4
2005,CH,GF04,PC_TOT,11.7
2006,CH,GF04,PC_TOT,11.6
2007,CH,GF04,PC_TOT,11.8
2008,CH,GF04,PC_TOT,13
2009,CH,GF04,PC_TOT,13.3
2010,CH,GF04,PC_TOT,12.8
2011,CH,GF04,PC_TOT,12.6
2012,CH,GF04,PC_TOT,12.4
2013,CH,GF04,PC_TOT,11.9
2014,CH,GF04,PC_TOT,11.8
2015,CH,GF04,PC_TOT,11.8
2016,CH,GF04,PC_TOT,11.7
2017,CH,GF04,PC_TOT,11.5
2018,CH,GF04,PC_TOT,11.6
2019,CH,GF04,PC_TOT,11.7
2020,CH,GF04,PC_TOT,11.2
2021,CH,GF04,PC_TOT,13.1
2022,CH,GF04,PC_TOT,11.8
2001,BE,GF0405,PC_TOT,4.4
2002,BE,GF0405,PC_TOT,4.4
2003,BE,GF0405,PC_TOT,5.2
2004,BE,GF0405,PC_TOT,4.6
2005,BE,GF0405,PC_TOT,9.8
2006,BE,GF0405,PC_TOT,5.6
2007,BE,GF0405,PC_TOT,5.4
2008,BE,GF0405,PC_TOT,5.3
2009,BE,GF0405,PC_TOT,5.2
2010,BE,GF0405,PC_TOT,5.1
2011,BE,GF0405,PC_TOT,5.1
2012,BE,GF0405,PC_TOT,5
2013,BE,GF0405,PC_TOT,4.9
2014,BE,GF0405,PC_TOT,5.5
2015,BE,GF0405,PC_TOT,5.3
2016,BE,GF0405,PC_TOT,5
2017,BE,GF0405,PC_TOT,5.2
2018,BE,GF0405,PC_TOT,5.4
2019,BE,GF0405,PC_TOT,5.5
2020,BE,GF0405,PC_TOT,5.1
2021,BE,GF0405,PC_TOT,5.1
2022,BE,GF0405,PC_TOT,5.1
2000,BG,GF0405,PC_TOT,4.9
2001,BG,GF0405,PC_TOT,6
2002,BG,GF0405,PC_TOT,5
2003,BG,GF0405,PC_TOT,5.8
2004,BG,GF0405,PC_TOT,5.8
2005,BG,GF0405,PC_TOT,6.5
2006,BG,GF0405,PC_TOT,7.3
2007,BG,GF0405,PC_TOT,8.7
2008,BG,GF0405,PC_TOT,9.2
2009,BG,GF0405,PC_TOT,4.9
2010,BG,GF0405,PC_TOT,9.5
2011,BG,GF0405,PC_TOT,9.2
2012,BG,GF0405,PC_TOT,10
2013,BG,GF0405,PC_TOT,8.8
