TIME,GEO,SEX,AGE,ACL00,FREQUENC,VALUE
2022,LV,F,Y35-49,AC525,1-3,16.1
2006,LT,F,Y35-49,AC525,1-3,13.3
2015,LT,F,Y35-49,AC525,1-3,25.2
2022,LT,F,Y35-49,AC525,1-3,12.4
2006,LU,F,Y35-49,AC525,1-3,21.7
2015,LU,F,Y35-49,AC525,1-3,25.9
2022,LU,F,Y35-49,AC525,1-3,25.5
2006,HU,F,Y35-49,AC525,1-3,16.5
2015,HU,F,Y35-49,AC525,1-3,21.6
2022,HU,F,Y35-49,AC525,1-3,8.1
2006,MT,F,Y35-49,AC525,1-3,21
2015,MT,F,Y35-49,AC525,1-3,11.9
2022,MT,F,Y35-49,AC525,1-3,9.2
2006,NL,F,Y35-49,AC525,1-3,10.5
2015,NL,F,Y35-49,AC525,1-3,18.6
2022,NL,F,Y35-49,AC525,1-3,13.4
2006,AT,F,Y35-49,AC525,1-3,14.6
2015,AT,F,Y35-49,AC525,1-3,23.6
2022,AT,F,Y35-49,AC525,1-3,14.2
2006,PL,F,Y35-49,AC525,1-3,14.7
2015,PL,F,Y35-49,AC525,1-3,28.3
2022,PL,F,Y35-49,AC525,1-3,16.2
2006,PT,F,Y35-49,AC525,1-3,18.3
2015,PT,F,Y35-49,AC525,1-3,14.1
2022,PT,F,Y35-49,AC525,1-3,12.3
2015,RO,F,Y35-49,AC525,1-3,16.2
2022,RO,F,Y35-49,AC525,1-3,7.5
2006,SI,F,Y35-49,AC525,1-3,16.9
2015,SI,F,Y35-49,AC525,1-3,19.4
2022,SI,F,Y35-49,AC525,1-3,14.4
2006,SK,F,Y35-49,AC525,1-3,27.5
2015,SK,F,Y35-49,AC525,1-3,20.7
2022,SK,F,Y35-49,AC525,1-3,10.4
2006,FI,F,Y35-49,AC525,1-3,24.7
2015,FI,F,Y35-49,AC525,1-3,31.5
2022,FI,F,Y35-49,AC525,1-3,20.1
2006,SE,F,Y35-49,AC525,1-3,18.5
2015,SE,F,Y35-49,AC525,1-3,21.5
2022,SE,F,Y35-49,AC525,1-3,18.4
2006,IS,F,Y35-49,AC525,1-3,14
2015,IS,F,Y35-49,AC525,1-3,21.8
2006,NO,F,Y35-49,AC525,1-3,21.5
2015,NO,F,Y35-49,AC525,1-3,19.2
2022,NO,F,Y35-49,AC525,1-3,23.3
2015,CH,F,Y35-49,AC525,1-3,26.2
2022,CH,F,Y35-49,AC525,1-3,18.4
2006,UK,F,Y35-49,AC525,1-3,20.2
2015,UK,F,Y35-49,AC525,1-3,24.4
2022,ME,F,Y35-49,AC525,1-3,5.4
2015,MK,F,Y35-49,AC525,1-3,9.6
2015,RS,F,Y35-49,AC525,1-3,12.8
2022,RS,F,Y35-49,AC525,1-3,7.6
2022,TR,F,Y35-49,AC525,1-3,2.6
2006,BE,T,Y50-64,AC525,1-3,12.3
2015,BE,T,Y50-64,AC525,1-3,15.1
2022,BE,T,Y50-64,AC525,1-3,12.1
2006,BG,T,Y50-64,AC525,1-3,9.6
2015,BG,T,Y50-64,AC525,1-3,13
2022,BG,T,Y50-64,AC525,1-3,7.6
2006,CZ,T,Y50-64,AC525,1-3,23.1
2015,CZ,T,Y50-64,AC525,1-3,22.4
2022,CZ,T,Y50-64,AC525,1-3,5.3
2006,DK,T,Y50-64,AC525,1-3,11.9
2015,DK,T,Y50-64,AC525,1-3,25
2022,DK,T,Y50-64,AC525,1-3,13.4
2006,DE,T,Y50-64,AC525,1-3,21.2
2015,DE,T,Y50-64,AC525,1-3,20
2006,EE,T,Y50-64,AC525,1-3,12.1
2015,EE,T,Y50-64,AC525,1-3,14.2
2022,EE,T,Y50-64,AC525,1-3,12.8
2006,IE,T,Y50-64,AC525,1-3,16.4
2015,IE,T,Y50-64,AC525,1-3,21.3
2022,IE,T,Y50-64,AC525,1-3,26.5
2006,EL,T,Y50-64,AC525,1-3,13.7
2015,EL,T,Y50-64,AC525,1-3,26.1
2022,EL,T,Y50-64,AC525,1-3,14.4
2006,ES,T,Y50-64,AC525,1-3,11.7
2015,ES,T,Y50-64,AC525,1-3,14.8
2022,ES,T,Y50-64,AC525,1-3,12.7
2006,FR,T,Y50-64,AC525,1-3,15.5
2015,FR,T,Y50-64,AC525,1-3,17.7
2022,FR,T,Y50-64,AC525,1-3,14.3
2015,HR,T,Y50-64,AC525,1-3,16.3
2022,HR,T,Y50-64,AC525,1-3,14.1
2006,IT,T,Y50-64,AC525,1-3,15.6
2015,IT,T,Y50-64,AC525,1-3,12.1
2022,IT,T,Y50-64,AC525,1-3,9.7
2006,CY,T,Y50-64,AC525,1-3,10.7
2015,CY,T,Y50-64,AC525,1-3,7.9
2022,CY,T,Y50-64,AC525,1-3,6.7
2006,LV,T,Y50-64,AC525,1-3,15.6
2015,LV,T,Y50-64,AC525,1-3,24.1
2022,LV,T,Y50-64,AC525,1-3,10
2006,LT,T,Y50-64,AC525,1-3,16.6
2015,LT,T,Y50-64,AC525,1-3,19.8
2022,LT,T,Y50-64,AC525,1-3,8.9
2006,LU,T,Y50-64,AC525,1-3,11.1
2015,LU,T,Y50-64,AC525,1-3,21.4
2022,LU,T,Y50-64,AC525,1-3,24.1
2006,HU,T,Y50-64,AC525,1-3,12
2015,HU,T,Y50-64,AC525,1-3,17.5
2022,HU,T,Y50-64,AC525,1-3,8.6
2006,MT,T,Y50-64,AC525,1-3,8.1
2015,MT,T,Y50-64,AC525,1-3,13.6
2022,MT,T,Y50-64,AC525,1-3,8.9
2006,NL,T,Y50-64,AC525,1-3,11.7
2015,NL,T,Y50-64,AC525,1-3,21.3
2022,NL,T,Y50-64,AC525,1-3,15.8
2006,AT,T,Y50-64,AC525,1-3,14.5
2015,AT,T,Y50-64,AC525,1-3,16.9
2022,AT,T,Y50-64,AC525,1-3,10.4
2006,PL,T,Y50-64,AC525,1-3,12.1
2015,PL,T,Y50-64,AC525,1-3,25.6
2022,PL,T,Y50-64,AC525,1-3,13.4
2006,PT,T,Y50-64,AC525,1-3,22.1
2015,PT,T,Y50-64,AC525,1-3,14.3
2022,PT,T,Y50-64,AC525,1-3,14.4
2015,RO,T,Y50-64,AC525,1-3,20.9
2022,RO,T,Y50-64,AC525,1-3,6
2006,SI,T,Y50-64,AC525,1-3,10.1
2015,SI,T,Y50-64,AC525,1-3,17.5
2022,SI,T,Y50-64,AC525,1-3,13
2006,SK,T,Y50-64,AC525,1-3,20.6
2015,SK,T,Y50-64,AC525,1-3,24.6
2022,SK,T,Y50-64,AC525,1-3,14.2
2006,FI,T,Y50-64,AC525,1-3,19.2
2015,FI,T,Y50-64,AC525,1-3,29.6
2022,FI,T,Y50-64,AC525,1-3,17.7
2006,SE,T,Y50-64,AC525,1-3,15.2
2015,SE,T,Y50-64,AC525,1-3,26.6
2022,SE,T,Y50-64,AC525,1-3,17
2006,IS,T,Y50-64,AC525,1-3,19
2015,IS,T,Y50-64,AC525,1-3,17.7
2006,NO,T,Y50-64,AC525,1-3,16.2
2015,NO,T,Y50-64,AC525,1-3,18.8
2022,NO,T,Y50-64,AC525,1-3,18.6
2015,CH,T,Y50-64,AC525,1-3,20.5
2022,CH,T,Y50-64,AC525,1-3,14.8
2006,UK,T,Y50-64,AC525,1-3,13.7
2015,UK,T,Y50-64,AC525,1-3,23.3
2022,ME,T,Y50-64,AC525,1-3,8.9
2015,MK,T,Y50-64,AC525,1-3,18.8
2015,RS,T,Y50-64,AC525,1-3,9.9
2022,RS,T,Y50-64,AC525,1-3,13
2022,TR,T,Y50-64,AC525,1-3,3
2006,BE,M,Y50-64,AC525,1-3,15.7
2015,BE,M,Y50-64,AC525,1-3,18.2
2022,BE,M,Y50-64,AC525,1-3,13.1
2006,BG,M,Y50-64,AC525,1-3,15.7
2015,BG,M,Y50-64,AC525,1-3,18.8
2022,BG,M,Y50-64,AC525,1-3,12.7
2006,CZ,M,Y50-64,AC525,1-3,26.6
2015,CZ,M,Y50-64,AC525,1-3,25.5
2022,CZ,M,Y50-64,AC525,1-3,4.8
2006,DK,M,Y50-64,AC525,1-3,14.5
2015,DK,M,Y50-64,AC525,1-3,33
2022,DK,M,Y50-64,AC525,1-3,13.1
2006,DE,M,Y50-64,AC525,1-3,23.4
2015,DE,M,Y50-64,AC525,1-3,21.8
2006,EE,M,Y50-64,AC525,1-3,16.1
2015,EE,M,Y50-64,AC525,1-3,19.5
2022,EE,M,Y50-64,AC525,1-3,16.5
2006,IE,M,Y50-64,AC525,1-3,17.7
2015,IE,M,Y50-64,AC525,1-3,19.4
2022,IE,M,Y50-64,AC525,1-3,28.4
2006,EL,M,Y50-64,AC525,1-3,20.1
2015,EL,M,Y50-64,AC525,1-3,31.1
2022,EL,M,Y50-64,AC525,1-3,20
2006,ES,M,Y50-64,AC525,1-3,14.4
2015,ES,M,Y50-64,AC525,1-3,19.4
2022,ES,M,Y50-64,AC525,1-3,15.4
2006,FR,M,Y50-64,AC525,1-3,19.7
2015,FR,M,Y50-64,AC525,1-3,23.3
2022,FR,M,Y50-64,AC525,1-3,18.8
2015,HR,M,Y50-64,AC525,1-3,22.3
2022,HR,M,Y50-64,AC525,1-3,20.3
2006,IT,M,Y50-64,AC525,1-3,21.9
2015,IT,M,Y50-64,AC525,1-3,14.9
2022,IT,M,Y50-64,AC525,1-3,14
2006,CY,M,Y50-64,AC525,1-3,12.3
2015,CY,M,Y50-64,AC525,1-3,10.6
2022,CY,M,Y50-64,AC525,1-3,10.7
2006,LV,M,Y50-64,AC525,1-3,19.2
2015,LV,M,Y50-64,AC525,1-3,28.8
2022,LV,M,Y50-64,AC525,1-3,14.4
2006,LT,M,Y50-64,AC525,1-3,24.5
2015,LT,M,Y50-64,AC525,1-3,30.5
2022,LT,M,Y50-64,AC525,1-3,16.1
2006,LU,M,Y50-64,AC525,1-3,12.1
2015,LU,M,Y50-64,AC525,1-3,21.7
2022,LU,M,Y50-64,AC525,1-3,24.6
2006,HU,M,Y50-64,AC525,1-3,15
2015,HU,M,Y50-64,AC525,1-3,22.7
2022,HU,M,Y50-64,AC525,1-3,11.6
2006,MT,M,Y50-64,AC525,1-3,10.7
2015,MT,M,Y50-64,AC525,1-3,15.2
2022,MT,M,Y50-64,AC525,1-3,6.5
2006,NL,M,Y50-64,AC525,1-3,12.9
2015,NL,M,Y50-64,AC525,1-3,22.3
2022,NL,M,Y50-64,AC525,1-3,15.2
2006,AT,M,Y50-64,AC525,1-3,18
2015,AT,M,Y50-64,AC525,1-3,19.5
2022,AT,M,Y50-64,AC525,1-3,11.3
2006,PL,M,Y50-64,AC525,1-3,18.4
2015,PL,M,Y50-64,AC525,1-3,32.8
2022,PL,M,Y50-64,AC525,1-3,17.7
2006,PT,M,Y50-64,AC525,1-3,24.6
2015,PT,M,Y50-64,AC525,1-3,15.9
2022,PT,M,Y50-64,AC525,1-3,18.6
2015,RO,M,Y50-64,AC525,1-3,27.5
2022,RO,M,Y50-64,AC525,1-3,8.7
2006,SI,M,Y50-64,AC525,1-3,14.1
2015,SI,M,Y50-64,AC525,1-3,18.4
2022,SI,M,Y50-64,AC525,1-3,16.5
2006,SK,M,Y50-64,AC525,1-3,21.3
2015,SK,M,Y50-64,AC525,1-3,34
2022,SK,M,Y50-64,AC525,1-3,22.2
2006,FI,M,Y50-64,AC525,1-3,22.9
2015,FI,M,Y50-64,AC525,1-3,31.3
2022,FI,M,Y50-64,AC525,1-3,21.3
2006,SE,M,Y50-64,AC525,1-3,17.3
2015,SE,M,Y50-64,AC525,1-3,23.5
2022,SE,M,Y50-64,AC525,1-3,19
2006,IS,M,Y50-64,AC525,1-3,28
2015,IS,M,Y50-64,AC525,1-3,19.5
2006,NO,M,Y50-64,AC525,1-3,20.5
2015,NO,M,Y50-64,AC525,1-3,19.6
2022,NO,M,Y50-64,AC525,1-3,20.7
2015,CH,M,Y50-64,AC525,1-3,20.5
2022,CH,M,Y50-64,AC525,1-3,16.5
2006,UK,M,Y50-64,AC525,1-3,14.8
2015,UK,M,Y50-64,AC525,1-3,26.8
2022,ME,M,Y50-64,AC525,1-3,14.3
2015,MK,M,Y50-64,AC525,1-3,27.7
2015,RS,M,Y50-64,AC525,1-3,16
2022,RS,M,Y50-64,AC525,1-3,25
2022,TR,M,Y50-64,AC525,1-3,3.5
2006,BE,F,Y50-64,AC525,1-3,8.1
2015,BE,F,Y50-64,AC525,1-3,11.8
2022,BE,F,Y50-64,AC525,1-3,11.2
2006,BG,F,Y50-64,AC525,1-3,5.2
2015,BG,F,Y50-64,AC525,1-3,9
2022,BG,F,Y50-64,AC525,1-3,4
2006,CZ,F,Y50-64,AC525,1-3,18.2
2015,CZ,F,Y50-64,AC525,1-3,19.1
2022,CZ,F,Y50-64,AC525,1-3,5.8
2006,DK,F,Y50-64,AC525,1-3,9.6
2015,DK,F,Y50-64,AC525,1-3,19.1
2022,DK,F,Y50-64,AC525,1-3,13.6
2006,DE,F,Y50-64,AC525,1-3,17.1
2015,DE,F,Y50-64,AC525,1-3,17
2006,EE,F,Y50-64,AC525,1-3,10
2015,EE,F,Y50-64,AC525,1-3,11.5
2022,EE,F,Y50-64,AC525,1-3,10.8
2006,IE,F,Y50-64,AC525,1-3,15.2
2015,IE,F,Y50-64,AC525,1-3,23.2
2022,IE,F,Y50-64,AC525,1-3,24.7
2006,EL,F,Y50-64,AC525,1-3,3.8
2015,EL,F,Y50-64,AC525,1-3,19.7
2022,EL,F,Y50-64,AC525,1-3,9.2
2006,ES,F,Y50-64,AC525,1-3,7.5
2015,ES,F,Y50-64,AC525,1-3,9.9
2022,ES,F,Y50-64,AC525,1-3,10.1
2006,FR,F,Y50-64,AC525,1-3,11
2015,FR,F,Y50-64,AC525,1-3,13
2022,FR,F,Y50-64,AC525,1-3,10.2
2015,HR,F,Y50-64,AC525,1-3,11.1
2022,HR,F,Y50-64,AC525,1-3,8.6
2006,IT,F,Y50-64,AC525,1-3,7.8
2015,IT,F,Y50-64,AC525,1-3,9.3
2022,IT,F,Y50-64,AC525,1-3,6.6
2006,CY,F,Y50-64,AC525,1-3,8.6
2015,CY,F,Y50-64,AC525,1-3,4.7
2022,CY,F,Y50-64,AC525,1-3,2.9
2006,LV,F,Y50-64,AC525,1-3,13.3
2015,LV,F,Y50-64,AC525,1-3,21.8
2022,LV,F,Y50-64,AC525,1-3,7.8
2006,LT,F,Y50-64,AC525,1-3,11.6
2015,LT,F,Y50-64,AC525,1-3,13.5
2022,LT,F,Y50-64,AC525,1-3,5.3
2006,LU,F,Y50-64,AC525,1-3,9.8
2015,LU,F,Y50-64,AC525,1-3,21
2022,LU,F,Y50-64,AC525,1-3,23.4
2006,HU,F,Y50-64,AC525,1-3,9.1
2015,HU,F,Y50-64,AC525,1-3,14.2
2022,HU,F,Y50-64,AC525,1-3,6.4
2006,MT,F,Y50-64,AC525,1-3,4.4
2015,MT,F,Y50-64,AC525,1-3,11.1
2022,MT,F,Y50-64,AC525,1-3,12.2
2006,NL,F,Y50-64,AC525,1-3,9.4
2015,NL,F,Y50-64,AC525,1-3,19.9
2022,NL,F,Y50-64,AC525,1-3,16.6
2006,AT,F,Y50-64,AC525,1-3,7.1
2015,AT,F,Y50-64,AC525,1-3,13.1
2022,AT,F,Y50-64,AC525,1-3,9.2
2006,PL,F,Y50-64,AC525,1-3,6.4
2015,PL,F,Y50-64,AC525,1-3,19.5
2022,PL,F,Y50-64,AC525,1-3,10.9
2006,PT,F,Y50-64,AC525,1-3,20.5
2015,PT,F,Y50-64,AC525,1-3,13.2
2022,PT,F,Y50-64,AC525,1-3,11.6
2015,RO,F,Y50-64,AC525,1-3,13.3
2022,RO,F,Y50-64,AC525,1-3,3.4
2006,SI,F,Y50-64,AC525,1-3,5.7
2015,SI,F,Y50-64,AC525,1-3,16.9
2022,SI,F,Y50-64,AC525,1-3,10.4
2006,SK,F,Y50-64,AC525,1-3,19.9
2015,SK,F,Y50-64,AC525,1-3,15
2022,SK,F,Y50-64,AC525,1-3,6.9
2006,FI,F,Y50-64,AC525,1-3,15.7
2015,FI,F,Y50-64,AC525,1-3,28.4
2022,FI,F,Y50-64,AC525,1-3,14.8
2006,SE,F,Y50-64,AC525,1-3,13.6
2015,SE,F,Y50-64,AC525,1-3,28.8
2022,SE,F,Y50-64,AC525,1-3,15.5
2006,IS,F,Y50-64,AC525,1-3,10.3
2015,IS,F,Y50-64,AC525,1-3,16.5
2006,NO,F,Y50-64,AC525,1-3,11.8
2015,NO,F,Y50-64,AC525,1-3,18.1
2022,NO,F,Y50-64,AC525,1-3,16.8
2015,CH,F,Y50-64,AC525,1-3,20.6
2022,CH,F,Y50-64,AC525,1-3,12.4
2006,UK,F,Y50-64,AC525,1-3,12.5
2015,UK,F,Y50-64,AC525,1-3,19.9
2022,ME,F,Y50-64,AC525,1-3,3.6
2015,MK,F,Y50-64,AC525,1-3,6.7
2015,RS,F,Y50-64,AC525,1-3,4.2
2022,RS,F,Y50-64,AC525,1-3,3.4
2022,TR,F,Y50-64,AC525,1-3,2.2
2006,BE,T,Y16-24,AC52A,GE1,98.1
2015,BE,T,Y16-24,AC52A,GE1,96.5
2022,BE,T,Y16-24,AC52A,GE1,88
2006,BG,T,Y16-24,AC52A,GE1,81.1
2015,BG,T,Y16-24,AC52A,GE1,92.2
2022,BG,T,Y16-24,AC52A,GE1,69.6
2006,CZ,T,Y16-24,AC52A,GE1,93.9
2015,CZ,T,Y16-24,AC52A,GE1,97.7
2022,CZ,T,Y16-24,AC52A,GE1,98.9
2015,DK,T,Y16-24,AC52A,GE1,97.4
2022,DK,T,Y16-24,AC52A,GE1,90.2
2006,DE,T,Y16-24,AC52A,GE1,98
2015,DE,T,Y16-24,AC52A,GE1,96
2006,EE,T,Y16-24,AC52A,GE1,96.1
2015,EE,T,Y16-24,AC52A,GE1,100
2022,EE,T,Y16-24,AC52A,GE1,95.7
2006,IE,T,Y16-24,AC52A,GE1,40.5
2015,IE,T,Y16-24,AC52A,GE1,87
2022,IE,T,Y16-24,AC52A,GE1,81.9
2006,EL,T,Y16-24,AC52A,GE1,91.6
2015,EL,T,Y16-24,AC52A,GE1,86.9
2022,EL,T,Y16-24,AC52A,GE1,68
2006,ES,T,Y16-24,AC52A,GE1,96.6
2015,ES,T,Y16-24,AC52A,GE1,91.9
2022,ES,T,Y16-24,AC52A,GE1,92.4
2006,FR,T,Y16-24,AC52A,GE1,97
2015,FR,T,Y16-24,AC52A,GE1,98.4
2022,FR,T,Y16-24,AC52A,GE1,87.6
2015,HR,T,Y16-24,AC52A,GE1,93.4
2022,HR,T,Y16-24,AC52A,GE1,79.6
2006,IT,T,Y16-24,AC52A,GE1,95.4
2015,IT,T,Y16-24,AC52A,GE1,87
2022,IT,T,Y16-24,AC52A,GE1,67.4
2006,CY,T,Y16-24,AC52A,GE1,84.4
2015,CY,T,Y16-24,AC52A,GE1,91.4
2022,CY,T,Y16-24,AC52A,GE1,59
2006,LV,T,Y16-24,AC52A,GE1,95.6
2015,LV,T,Y16-24,AC52A,GE1,93
2022,LV,T,Y16-24,AC52A,GE1,77.5
2006,LT,T,Y16-24,AC52A,GE1,88.8
2015,LT,T,Y16-24,AC52A,GE1,93.3
2022,LT,T,Y16-24,AC52A,GE1,79.5
2006,LU,T,Y16-24,AC52A,GE1,99.4
2015,LU,T,Y16-24,AC52A,GE1,100
2022,LU,T,Y16-24,AC52A,GE1,93.6
2006,HU,T,Y16-24,AC52A,GE1,91.2
2015,HU,T,Y16-24,AC52A,GE1,91.3
2022,HU,T,Y16-24,AC52A,GE1,79.9
2006,MT,T,Y16-24,AC52A,GE1,91.6
2015,MT,T,Y16-24,AC52A,GE1,84.6
2022,MT,T,Y16-24,AC52A,GE1,75.8
2006,NL,T,Y16-24,AC52A,GE1,68.4
2015,NL,T,Y16-24,AC52A,GE1,99.4
2022,NL,T,Y16-24,AC52A,GE1,84.5
2006,AT,T,Y16-24,AC52A,GE1,94
2015,AT,T,Y16-24,AC52A,GE1,97.4
2022,AT,T,Y16-24,AC52A,GE1,78.6
2006,PL,T,Y16-24,AC52A,GE1,92.3
2015,PL,T,Y16-24,AC52A,GE1,97.3
2022,PL,T,Y16-24,AC52A,GE1,96.1
2006,PT,T,Y16-24,AC52A,GE1,94.4
2015,PT,T,Y16-24,AC52A,GE1,97.9
2022,PT,T,Y16-24,AC52A,GE1,91.6
2015,RO,T,Y16-24,AC52A,GE1,74.7
2022,RO,T,Y16-24,AC52A,GE1,59.5
2006,SI,T,Y16-24,AC52A,GE1,47.5
2015,SI,T,Y16-24,AC52A,GE1,95.6
2022,SI,T,Y16-24,AC52A,GE1,56
2006,SK,T,Y16-24,AC52A,GE1,94.9
2015,SK,T,Y16-24,AC52A,GE1,93.8
2022,SK,T,Y16-24,AC52A,GE1,79.3
2006,FI,T,Y16-24,AC52A,GE1,78.6
2022,FI,T,Y16-24,AC52A,GE1,85.1
2006,SE,T,Y16-24,AC52A,GE1,77.9
2015,SE,T,Y16-24,AC52A,GE1,98.5
2022,SE,T,Y16-24,AC52A,GE1,88.7
2006,IS,T,Y16-24,AC52A,GE1,67.5
2006,NO,T,Y16-24,AC52A,GE1,82.9
2015,NO,T,Y16-24,AC52A,GE1,96.9
2022,NO,T,Y16-24,AC52A,GE1,90.5
2015,CH,T,Y16-24,AC52A,GE1,99.2
2022,CH,T,Y16-24,AC52A,GE1,91
2006,UK,T,Y16-24,AC52A,GE1,96.3
2015,UK,T,Y16-24,AC52A,GE1,91.7
2015,ME,T,Y16-24,AC52A,GE1,80.4
2022,ME,T,Y16-24,AC52A,GE1,58.1
2015,MK,T,Y16-24,AC52A,GE1,69.3
2015,RS,T,Y16-24,AC52A,GE1,75.8
2022,RS,T,Y16-24,AC52A,GE1,75.3
2022,TR,T,Y16-24,AC52A,GE1,51.5
2006,BE,M,Y16-24,AC52A,GE1,99.3
2015,BE,M,Y16-24,AC52A,GE1,97.5
2022,BE,M,Y16-24,AC52A,GE1,88.9
2015,CZ,M,Y16-24,AC52A,GE1,100
2022,DK,M,Y16-24,AC52A,GE1,92.9
2006,DE,M,Y16-24,AC52A,GE1,96.9
2015,DE,M,Y16-24,AC52A,GE1,91.7
2006,EE,M,Y16-24,AC52A,GE1,94.9
2006,IE,M,Y16-24,AC52A,GE1,32.4
2015,IE,M,Y16-24,AC52A,GE1,79.5
2022,IE,M,Y16-24,AC52A,GE1,74.7
2006,EL,M,Y16-24,AC52A,GE1,89
2015,EL,M,Y16-24,AC52A,GE1,77.6
2022,EL,M,Y16-24,AC52A,GE1,60.7
2006,ES,M,Y16-24,AC52A,GE1,95.6
2015,ES,M,Y16-24,AC52A,GE1,90.3
2022,ES,M,Y16-24,AC52A,GE1,91.3
2006,FR,M,Y16-24,AC52A,GE1,96.1
2015,FR,M,Y16-24,AC52A,GE1,98.9
2022,FR,M,Y16-24,AC52A,GE1,84.1
2015,HR,M,Y16-24,AC52A,GE1,95.6
2022,HR,M,Y16-24,AC52A,GE1,82.4
2006,IT,M,Y16-24,AC52A,GE1,96.7
2015,IT,M,Y16-24,AC52A,GE1,88.4
2022,IT,M,Y16-24,AC52A,GE1,64.6
2006,CY,M,Y16-24,AC52A,GE1,84.9
2015,CY,M,Y16-24,AC52A,GE1,95.8
2022,CY,M,Y16-24,AC52A,GE1,47.2
2006,LV,M,Y16-24,AC52A,GE1,89.5
2015,LV,M,Y16-24,AC52A,GE1,88
2006,LT,M,Y16-24,AC52A,GE1,85.2
2015,LT,M,Y16-24,AC52A,GE1,86.9
2022,LT,M,Y16-24,AC52A,GE1,76.3
2006,LU,M,Y16-24,AC52A,GE1,100
2015,LU,M,Y16-24,AC52A,GE1,100
2022,LU,M,Y16-24,AC52A,GE1,98.4
2006,HU,M,Y16-24,AC52A,GE1,89.1
2015,HU,M,Y16-24,AC52A,GE1,81
2022,HU,M,Y16-24,AC52A,GE1,72
2006,MT,M,Y16-24,AC52A,GE1,86.7
2015,MT,M,Y16-24,AC52A,GE1,84.2
2022,MT,M,Y16-24,AC52A,GE1,78.3
2006,NL,M,Y16-24,AC52A,GE1,62.7
2015,NL,M,Y16-24,AC52A,GE1,100
2022,NL,M,Y16-24,AC52A,GE1,78.1
2006,AT,M,Y16-24,AC52A,GE1,92.6
2015,AT,M,Y16-24,AC52A,GE1,96.2
2022,AT,M,Y16-24,AC52A,GE1,74.6
2006,PL,M,Y16-24,AC52A,GE1,94.6
2015,PL,M,Y16-24,AC52A,GE1,97.7
2022,PL,M,Y16-24,AC52A,GE1,92.2
2015,PT,M,Y16-24,AC52A,GE1,95.3
2022,PT,M,Y16-24,AC52A,GE1,91
2015,RO,M,Y16-24,AC52A,GE1,74
2022,RO,M,Y16-24,AC52A,GE1,71.6
2015,SI,M,Y16-24,AC52A,GE1,94.8
2022,SI,M,Y16-24,AC52A,GE1,63.3
2006,SK,M,Y16-24,AC52A,GE1,95.7
2015,SK,M,Y16-24,AC52A,GE1,90.6
2022,SK,M,Y16-24,AC52A,GE1,79
2006,SE,M,Y16-24,AC52A,GE1,81.1
2015,SE,M,Y16-24,AC52A,GE1,100
2022,SE,M,Y16-24,AC52A,GE1,85.8
2006,NO,M,Y16-24,AC52A,GE1,86.1
2015,NO,M,Y16-24,AC52A,GE1,96.7
2022,NO,M,Y16-24,AC52A,GE1,89
2015,CH,M,Y16-24,AC52A,GE1,100
2022,CH,M,Y16-24,AC52A,GE1,100
2006,UK,M,Y16-24,AC52A,GE1,96.5
2015,UK,M,Y16-24,AC52A,GE1,92.3
2015,ME,M,Y16-24,AC52A,GE1,67.8
2022,ME,M,Y16-24,AC52A,GE1,59.6
2015,MK,M,Y16-24,AC52A,GE1,73.5
2015,RS,M,Y16-24,AC52A,GE1,62.1
2022,RS,M,Y16-24,AC52A,GE1,69.3
2022,TR,M,Y16-24,AC52A,GE1,51.2
2006,BE,F,Y16-24,AC52A,GE1,97.4
2015,BE,F,Y16-24,AC52A,GE1,95.8
2022,BE,F,Y16-24,AC52A,GE1,87.5
2006,BG,F,Y16-24,AC52A,GE1,77.7
2015,BG,F,Y16-24,AC52A,GE1,91.7
2022,BG,F,Y16-24,AC52A,GE1,68.6
2006,CZ,F,Y16-24,AC52A,GE1,90.8
2015,CZ,F,Y16-24,AC52A,GE1,95.8
2022,CZ,F,Y16-24,AC52A,GE1,98.3
2022,DK,F,Y16-24,AC52A,GE1,88.4
2006,DE,F,Y16-24,AC52A,GE1,99.7
2015,DE,F,Y16-24,AC52A,GE1,100
2006,EE,F,Y16-24,AC52A,GE1,96.6
2015,EE,F,Y16-24,AC52A,GE1,100
2022,EE,F,Y16-24,AC52A,GE1,97.1
2006,IE,F,Y16-24,AC52A,GE1,44.3
2015,IE,F,Y16-24,AC52A,GE1,93.1
2022,IE,F,Y16-24,AC52A,GE1,87.6
2006,EL,F,Y16-24,AC52A,GE1,92.8
2015,EL,F,Y16-24,AC52A,GE1,91.1
2022,EL,F,Y16-24,AC52A,GE1,73.7
2006,ES,F,Y16-24,AC52A,GE1,97.3
2015,ES,F,Y16-24,AC52A,GE1,93.1
2022,ES,F,Y16-24,AC52A,GE1,93.4
2006,FR,F,Y16-24,AC52A,GE1,97.6
2015,FR,F,Y16-24,AC52A,GE1,98
2022,FR,F,Y16-24,AC52A,GE1,90.5
2015,HR,F,Y16-24,AC52A,GE1,91.9
2022,HR,F,Y16-24,AC52A,GE1,77.7
2006,IT,F,Y16-24,AC52A,GE1,94.9
2015,IT,F,Y16-24,AC52A,GE1,85.8
2022,IT,F,Y16-24,AC52A,GE1,69.5
2006,CY,F,Y16-24,AC52A,GE1,84.2
2015,CY,F,Y16-24,AC52A,GE1,89.9
2022,CY,F,Y16-24,AC52A,GE1,65.6
2006,LV,F,Y16-24,AC52A,GE1,99.4
2015,LV,F,Y16-24,AC52A,GE1,96.4
2022,LV,F,Y16-24,AC52A,GE1,91.4
